discipline,class,w,h,area,img_w,img_h
mechanical,Fire Damper (FD),28.87,41.42,1195.8,6300,4500
mechanical,Fire Damper (FD),31.38,33.89,1063.47,6300,4500
mechanical,Fire Damper (FD),40.16,42.67,1713.63,6300,4500
mechanical,Fire Damper (FD),32.63,41.42,1351.53,6300,4500
mechanical,Fire Damper (FD),33.89,35.14,1190.89,6300,4500
mechanical,Square Return / Exhaust Register,35.14,42.67,1499.42,6300,4500
mechanical,Square Return / Exhaust Register,31.38,35.14,1102.69,6300,4500
mechanical,Square Return / Exhaust Register,38.91,42.67,1660.29,6300,4500
mechanical,Square Return / Exhaust Register,30.12,42.67,1285.22,6300,4500
mechanical,Square Return / Exhaust Register,35.14,42.67,1499.42,6300,4500
mechanical,Square Return / Exhaust Register,33.89,35.14,1190.89,6300,4500
mechanical,Square Return / Exhaust Register,41.42,38.91,1611.65,6300,4500
mechanical,Square Return / Exhaust Register,33.89,42.67,1446.09,6300,4500
mechanical,Square Return / Exhaust Register,43.93,38.91,1709.32,6300,4500
mechanical,Square Return / Exhaust Register,42.67,37.65,1606.53,6300,4500
mechanical,Square Return / Exhaust Register,26.36,40.16,1058.62,6300,4500
mechanical,Square Return / Exhaust Register,37.65,40.16,1512.02,6300,4500
mechanical,Square Return / Exhaust Register,32.63,36.4,1187.73,6300,4500
mechanical,Square Return / Exhaust Register,38.91,35.14,1367.3,6300,4500
mechanical,Square Return / Exhaust Register,35.14,42.67,1499.42,6300,4500
mechanical,Square Return / Exhaust Register,41.42,42.67,1767.39,6300,4500
mechanical,Square Return / Exhaust Register,30.12,38.91,1171.97,6300,4500
mechanical,Square Return / Exhaust Register,36.4,41.42,1507.69,6300,4500
mechanical,Square Return / Exhaust Register,36.4,40.16,1461.82,6300,4500
mechanical,Fire Damper (FD),32.63,37.65,1228.52,6300,4500
mechanical,Fire Damper (FD),31.38,80.32,2520.44,6300,4500
mechanical,Fire Damper (FD),32.63,74.05,2416.25,6300,4500
mechanical,Fire Damper (FD),32.63,74.05,2416.25,6300,4500
mechanical,Fire Damper (FD),31.38,72.79,2284.15,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),31.61,44.54,1407.91,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),26.52,18.75,497.25,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),18.75,26.52,497.25,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Fire Damper (FD),53.03,37.5,1988.62,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,77.68,55.76,4331.44,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.75,53.31,4091.54,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.75,51.49,3951.86,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,77.69,50.73,3941.21,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,77.54,48.82,3785.5,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.32,46.24,3529.04,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.15,40.66,3096.26,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.62,38.53,2913.64,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,36.32,2724.0,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,29.69,75.0,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.87,55.18,4241.69,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,75.0,29.69,2226.75,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),31.25,28.55,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),31.25,28.55,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),31.25,28.55,892.19,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.12,25.7,722.68,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.12,25.7,722.68,6300,4500
mechanical,Water Source Heat Pump (WSHP) / Vertical Heat Pump (VHP),28.12,25.7,722.68,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,18.75,26.52,497.25,6300,4500
mechanical,Square Return / Exhaust Register,53.03,37.5,1988.62,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Square Return / Exhaust Register,26.52,18.75,497.25,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,23.01,85.63,1970.35,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,23.01,80.52,1852.77,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,19.17,76.69,1470.15,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,14.06,80.52,1132.11,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.78,77.97,996.46,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,90.75,20.45,1855.84,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,60.07,23.01,1382.21,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.69,24.28,1862.03,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,71.57,26.84,1920.94,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,67.74,20.45,1385.28,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.69,20.45,1568.31,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,86.91,19.17,1666.06,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,79.24,19.17,1519.03,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,69.02,16.62,1147.11,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,67.74,20.45,1385.28,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,61.35,39.62,2430.69,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,76.69,44.73,3430.34,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,12.78,70.3,898.43,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,42.18,69.02,2911.26,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,40.9,75.41,3084.27,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,38.34,69.02,2646.23,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,43.46,70.3,3055.24,6300,4500
mechanical,Linear Bar Grille / Linear Slot Diffuser,43.46,71.57,3110.43,6300,4500
mechanical,Fire Damper (FD),38.5,36.23,1394.85,6300,4500
mechanical,Fire Damper (FD),43.03,41.89,1802.53,6300,4500
mechanical,Fire Damper (FD),50.95,43.03,2192.38,6300,4500
mechanical,Fire Damper (FD),39.63,40.76,1615.32,6300,4500
mechanical,Fire Damper (FD),39.62,40.9,1620.46,6300,4500
mechanical,Fire Damper (FD),47.29,34.51,1631.98,6300,4500
mechanical,Fire Damper (FD),39.62,42.18,1671.17,6300,4500
mechanical,Fire Damper (FD),39.62,40.9,1620.46,6300,4500
mechanical,Fire Damper (FD),40.9,35.79,1463.81,6300,4500
mechanical,Fire Damper (FD),42.18,54.96,2318.21,6300,4500
mechanical,Fire Damper (FD),40.9,53.68,2195.51,6300,4500
mechanical,Fire Damper (FD),39.62,40.9,1620.46,6300,4500
mechanical,Fire Damper (FD),37.07,35.79,1326.74,6300,4500
mechanical,Fire Damper (FD),35.79,44.73,1600.89,6300,4500
mechanical,Fire Damper (FD),34.51,40.9,1411.46,6300,4500
mechanical,Fire Damper (FD),35.79,40.9,1463.81,6300,4500
mechanical,Fire Damper (FD),38.34,44.73,1714.95,6300,4500
mechanical,Fire Damper (FD),42.18,40.9,1725.16,6300,4500
mechanical,Fire Damper (FD),37.07,39.62,1468.71,6300,4500
mechanical,Fire Damper (FD),34.51,34.51,1190.94,6300,4500
mechanical,Fire Damper (FD),39.62,39.62,1569.74,6300,4500
mechanical,Fire Damper (FD),33.23,43.46,1444.18,6300,4500
mechanical,Fire Damper (FD),29.4,34.51,1014.59,6300,4500
mechanical,Fire Damper (FD),46.01,85.63,3939.84,6300,4500
mechanical,Fire Damper (FD),37.07,43.46,1611.06,6300,4500
mechanical,Fire Damper (FD),30.67,37.07,1136.94,6300,4500
mechanical,Fire Damper (FD),31.95,38.34,1224.96,6300,4500
mechanical,Fire Damper (FD),30.67,33.23,1019.16,6300,4500
mechanical,Fire Damper (FD),34.51,38.34,1323.11,6300,4500
mechanical,Fire Damper (FD),31.95,49.85,1592.71,6300,4500
mechanical,Fire Damper (FD),35.79,35.79,1280.92,6300,4500
mechanical,Fire Damper (FD),42.18,47.29,1994.69,6300,4500
mechanical,Fire Damper (FD),20.45,47.29,967.08,6300,4500
mechanical,Fire Damper (FD),31.95,47.29,1510.92,6300,4500
mechanical,Fire Damper (FD),31.95,43.46,1388.55,6300,4500
mechanical,Fire Damper (FD),35.79,43.46,1555.43,6300,4500
mechanical,Fire Damper (FD),39.62,72.85,2886.32,6300,4500
mechanical,Fire Damper (FD),33.23,48.57,1613.98,6300,4500
mechanical,Fire Damper (FD),37.07,47.29,1753.04,6300,4500
mechanical,Fire Damper (FD),31.95,53.68,1715.08,6300,4500
mechanical,Fire Damper (FD),35.79,37.07,1326.74,6300,4500
mechanical,Fire Damper (FD),34.51,39.62,1367.29,6300,4500
mechanical,Fire Damper (FD),35.79,37.07,1326.74,6300,4500
mechanical,Fire Damper (FD),37.07,47.29,1753.04,6300,4500
mechanical,Fire Damper (FD),40.9,79.24,3240.92,6300,4500
mechanical,Fire Damper (FD),44.73,76.69,3430.34,6300,4500
mechanical,Fire Damper (FD),34.51,43.46,1499.8,6300,4500
mechanical,Fire Damper (FD),35.79,38.34,1372.19,6300,4500
mechanical,Fire Damper (FD),30.67,39.62,1215.15,6300,4500
mechanical,Fire Damper (FD),37.07,46.01,1705.59,6300,4500
mechanical,Fire Damper (FD),24.28,54.96,1334.43,6300,4500
mechanical,Fire Damper (FD),37.07,44.73,1658.14,6300,4500
mechanical,Fire Damper (FD),33.23,40.9,1359.11,6300,4500
mechanical,Fire Damper (FD),31.95,51.12,1633.28,6300,4500
mechanical,Fire Damper (FD),33.23,44.73,1486.38,6300,4500
mechanical,Fire Damper (FD),42.18,29.4,1240.09,6300,4500
mechanical,Fire Damper (FD),37.07,44.73,1658.14,6300,4500
mechanical,Fire Damper (FD),31.95,40.9,1306.75,6300,4500
mechanical,Fire Damper (FD),42.18,39.62,1671.17,6300,4500
mechanical,Fire Damper (FD),38.34,40.9,1568.11,6300,4500
mechanical,Fire Damper (FD),40.9,40.9,1672.81,6300,4500
mechanical,Fire Damper (FD),44.73,39.62,1772.2,6300,4500
mechanical,Square Return / Exhaust Register,43.46,44.73,1943.97,6300,4500
mechanical,Square Return / Exhaust Register,43.46,42.18,1833.14,6300,4500
mechanical,Square Return / Exhaust Register,30.67,35.79,1097.68,6300,4500
mechanical,Square Return / Exhaust Register,30.67,42.18,1293.66,6300,4500
mechanical,Square Return / Exhaust Register,38.34,42.18,1617.18,6300,4500
mechanical,Square Return / Exhaust Register,56.24,53.68,3018.96,6300,4500
mechanical,Square Return / Exhaust Register,51.12,42.18,2156.24,6300,4500
mechanical,Square Return / Exhaust Register,44.73,47.29,2115.28,6300,4500
mechanical,Square Return / Exhaust Register,37.07,31.95,1184.39,6300,4500
mechanical,Square Return / Exhaust Register,40.9,43.46,1777.51,6300,4500
mechanical,Square Return / Exhaust Register,39.62,43.46,1721.89,6300,4500
mechanical,Square Return / Exhaust Register,42.18,40.9,1725.16,6300,4500
mechanical,Square Return / Exhaust Register,38.34,40.9,1568.11,6300,4500
mechanical,Square Return / Exhaust Register,39.62,42.18,1671.17,6300,4500
mechanical,Square Return / Exhaust Register,33.23,40.9,1359.11,6300,4500
mechanical,Square Return / Exhaust Register,46.01,49.85,2293.6,6300,4500
mechanical,Square Return / Exhaust Register,43.46,44.73,1943.97,6300,4500
mechanical,Square Return / Exhaust Register,35.79,43.46,1555.43,6300,4500
mechanical,Square Return / Exhaust Register,47.29,40.9,1934.16,6300,4500
mechanical,Square Return / Exhaust Register,38.38,38.38,1473.02,6300,4500
mechanical,Square Return / Exhaust Register,40.2,40.2,1616.04,6300,4500
mechanical,Square Return / Exhaust Register,45.69,49.34,2254.34,6300,4500
mechanical,Square Return / Exhaust Register,38.38,40.2,1542.88,6300,4500
mechanical,Square Return / Exhaust Register,42.03,43.86,1843.44,6300,4500
mechanical,Square Return / Exhaust Register,43.86,43.86,1923.7,6300,4500
mechanical,Square Return / Exhaust Register,34.72,38.38,1332.55,6300,4500
mechanical,Square Return / Exhaust Register,36.55,42.03,1536.2,6300,4500
mechanical,Square Return / Exhaust Register,51.17,47.51,2431.09,6300,4500
mechanical,Square Return / Exhaust Register,34.72,32.89,1141.94,6300,4500
mechanical,Square Return / Exhaust Register,31.07,40.2,1249.01,6300,4500
mechanical,Square Return / Exhaust Register,40.2,51.17,2057.03,6300,4500
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),52.98,37.55,1989.4,5400,3600
mechanical,Fire Damper (FD),52.68,37.25,1962.33,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),52.98,37.55,1989.4,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),32.05,45.2,1448.66,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),52.98,37.55,1989.4,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),63.98,63.98,4093.44,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),52.98,37.55,1989.4,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),52.98,37.55,1989.4,5400,3600
mechanical,Fire Damper (FD),52.98,37.55,1989.4,5400,3600
mechanical,Fire Damper (FD),52.68,37.25,1962.33,5400,3600
mechanical,Fire Damper (FD),37.55,52.98,1989.4,5400,3600
mechanical,Fire Damper (FD),52.98,37.55,1989.4,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),37.5,53.03,1988.62,5400,3600
mechanical,Fire Damper (FD),53.03,37.5,1988.62,5400,3600
mechanical,Fire Damper (FD),31.99,31.99,1023.36,5400,3600
mechanical,Fire Damper (FD),55.32,62.38,3450.86,5400,3600
mechanical,Flexible Duct (Flex Duct),161.04,115.03,18524.43,6300,4500
mechanical,Flexible Duct (Flex Duct),81.8,100.97,8259.35,6300,4500
mechanical,Flexible Duct (Flex Duct),161.04,86.91,13995.99,6300,4500
mechanical,Flexible Duct (Flex Duct),46.01,63.91,2940.5,6300,4500
mechanical,Flexible Duct (Flex Duct),40.9,43.46,1777.51,6300,4500
mechanical,Flexible Duct (Flex Duct),173.82,108.64,18883.8,6300,4500
mechanical,Flexible Duct (Flex Duct),90.75,67.74,6147.4,6300,4500
mechanical,Flexible Duct (Flex Duct),46.01,74.13,3410.72,6300,4500
mechanical,Flexible Duct (Flex Duct),48.57,99.69,4841.94,6300,4500
